,Gatherings limited to 10,Gatherings limited to 100,Gatherings limited to 1000,Business suspended - some,Business suspended - many,Schools and universities closed,General curfew,Healthcare specialisation,Mask wearing,Country,Date
393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,2019-12-21
394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2019-12-21
395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2019-12-21
396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2019-12-21
398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2019-12-21
399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,2019-12-21
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taiwan,2019-12-21
401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,China,2019-12-21
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,2019-12-21
404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2019-12-21
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2019-12-21
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,2019-12-21
407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2019-12-21
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2019-12-21
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2019-12-21
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2019-12-21
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2019-12-21
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2019-12-21
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2019-12-21
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2019-12-21
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2019-12-21
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2019-12-21
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2019-12-21
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2019-12-21
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2019-12-21
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2019-12-21
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,2019-12-21
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Georgia,2019-12-21
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2019-12-21
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2019-12-21
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2019-12-21
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2019-12-21
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2019-12-21
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2019-12-21
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2019-12-21
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2019-12-21
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2019-12-21
432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2019-12-21
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2019-12-21
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2019-12-21
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2019-12-21
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poland,2019-12-21
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2019-12-21
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2019-12-21
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2019-12-21
442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2019-12-21
443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2019-12-21
444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2019-12-21
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2019-12-21
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iran,2019-12-21
447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2019-12-21
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2019-12-21
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2019-12-21
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine,2019-12-21
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nepal,2019-12-21
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,2019-12-21
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iraq,2019-12-21
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2019-12-21
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil,2019-12-21
471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2019-12-21
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2019-12-21
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2019-12-21
494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,2019-12-21
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,2019-12-21
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benin,2019-12-21
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile,2019-12-21
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia,2019-12-21
499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,2019-12-21
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican Republic,2019-12-21
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecuador,2019-12-21
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Salvador,2019-12-21
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,2019-12-21
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,2019-12-21
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,2019-12-21
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,2019-12-21
507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,2019-12-21
508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,2019-12-21
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,2019-12-21
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,2019-12-21
511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,2019-12-21
512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peru,2019-12-21
513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,2019-12-21
514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,2019-12-21
515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,2019-12-21
516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2019-12-22
517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,2019-12-22
518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2019-12-22
519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Korea,2019-12-22
520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Singapore,2019-12-22
521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2019-12-22
522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,2019-12-22
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2019-12-22
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2019-12-22
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2019-12-22
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2019-12-22
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,2019-12-22
529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taiwan,2019-12-22
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,China,2019-12-22
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,2019-12-22
533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2019-12-22
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2019-12-22
535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,2019-12-22
536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2019-12-22
537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2019-12-22
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2019-12-22
539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2019-12-22
540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2019-12-22
541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2019-12-22
542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2019-12-22
543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2019-12-22
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2019-12-22
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2019-12-22
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2019-12-22
547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2019-12-22
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2019-12-22
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2019-12-22
550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,2019-12-22
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Georgia,2019-12-22
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2019-12-22
553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2019-12-22
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2019-12-22
555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2019-12-22
556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2019-12-22
557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2019-12-22
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2019-12-22
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2019-12-22
560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2019-12-22
561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2019-12-22
562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2019-12-22
563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2019-12-22
564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2019-12-22
565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poland,2019-12-22
566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2019-12-22
568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2019-12-22
569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2019-12-22
571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2019-12-22
572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2019-12-22
573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2019-12-22
574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2019-12-22
575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iran,2019-12-22
576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2019-12-22
585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2019-12-22
586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2019-12-22
587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine,2019-12-22
595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nepal,2019-12-22
596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,2019-12-22
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iraq,2019-12-22
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2019-12-22
599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil,2019-12-22
600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2019-12-22
602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2019-12-22
604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2019-12-22
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,2019-12-22
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,2019-12-22
625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benin,2019-12-22
626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile,2019-12-22
627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia,2019-12-22
628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,2019-12-22
629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican Republic,2019-12-22
630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecuador,2019-12-22
631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Salvador,2019-12-22
632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,2019-12-22
633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,2019-12-22
634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,2019-12-22
635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,2019-12-22
636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,2019-12-22
637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,2019-12-22
638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,2019-12-22
639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,2019-12-22
640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,2019-12-22
641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peru,2019-12-22
642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,2019-12-22
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,2019-12-22
644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,2019-12-22
645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2019-12-23
646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,2019-12-23
647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2019-12-23
648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Korea,2019-12-23
649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Singapore,2019-12-23
650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2019-12-23
651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,2019-12-23
652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2019-12-23
653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2019-12-23
654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2019-12-23
656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2019-12-23
657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,2019-12-23
658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taiwan,2019-12-23
659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,China,2019-12-23
661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,2019-12-23
662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2019-12-23
663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2019-12-23
664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,2019-12-23
665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2019-12-23
666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2019-12-23
667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2019-12-23
668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2019-12-23
669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2019-12-23
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2019-12-23
671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2019-12-23
672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2019-12-23
673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2019-12-23
674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2019-12-23
675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2019-12-23
676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2019-12-23
677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2019-12-23
678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2019-12-23
679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,2019-12-23
680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Georgia,2019-12-23
681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2019-12-23
682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2019-12-23
683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2019-12-23
684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2019-12-23
685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2019-12-23
686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2019-12-23
687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2019-12-23
688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2019-12-23
689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2019-12-23
690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2019-12-23
691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2019-12-23
692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2019-12-23
693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2019-12-23
694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poland,2019-12-23
695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2019-12-23
697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2019-12-23
698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2019-12-23
700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2019-12-23
701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2019-12-23
702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2019-12-23
703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2019-12-23
704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iran,2019-12-23
705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2019-12-23
714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2019-12-23
715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2019-12-23
716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine,2019-12-23
724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nepal,2019-12-23
725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,2019-12-23
726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iraq,2019-12-23
727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2019-12-23
728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil,2019-12-23
729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2019-12-23
731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2019-12-23
733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2019-12-23
752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,2019-12-23
753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,2019-12-23
754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benin,2019-12-23
755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile,2019-12-23
756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia,2019-12-23
757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,2019-12-23
758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican Republic,2019-12-23
759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecuador,2019-12-23
760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Salvador,2019-12-23
761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,2019-12-23
762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,2019-12-23
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,2019-12-23
764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,2019-12-23
765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,2019-12-23
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,2019-12-23
767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,2019-12-23
768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,2019-12-23
769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,2019-12-23
770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peru,2019-12-23
771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,2019-12-23
772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,2019-12-23
773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,2019-12-23
774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2019-12-24
775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,2019-12-24
776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2019-12-24
777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Korea,2019-12-24
778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Singapore,2019-12-24
779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2019-12-24
780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,2019-12-24
781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2019-12-24
782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2019-12-24
783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2019-12-24
785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2019-12-24
786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,2019-12-24
